#number	2	40	fit1	1	fit2	2	41	41	42	42
180	6	7	412	741	1082	567				
181	3	4	413	720	1083	514				
182	2	9	414	750	1084	497				
183	8	1	415	791	1085	520				
184	7	2	416	757	1086	482				
185	1	2	417	767	1087	555				
186	3	8	418	821	1088	519				
187	6	4	419	784	1089	540				
188	12	7	420	789	1090	620				
189	7	7	421	811						
190	6	7								
191	4	10								
192	7	7								
193	4	3								
194	2	3								
195	6	3								
196	4	6								
197	7	6								
198	7	5								
199	1	1								
200	6	3								
201	11	7								
202	4	5								
203	8	1								
204	2	5								
205	5	5								
206	6	3								
207	4	3								
208	1	6								
209	5	6								
210	4	6								
211	3	6								
212	5	5								
213	5	7								
214	4	3								
215	6	7								
216	5	6								
217	4	3								
218	6	3								
219	1	7								
220	6	6								
221	8	5								
222	7	5								
223	6	4								
224	9	4								
225	5	5								
226	11	6								
227	5	4								
228	20	2								
229	11	8								
230	13	5								
231	20	6								
232	17	10								
233	12	5								
234	12	7								
235	15	4								
236	17	4								
237	21	6								
238	22	1								
239	25	1								
240	23	5								
241	21	5								
242	26	3								
243	17	5								
244	38	4								
245	34	5								
246	42	4								
247	39	3								
248	28	4								
249	36	8								
250	42	4								
251	42	3								
252	39	1								
253	46	4								
254	33	3								
255	43	10								
256	64	2								
257	57	1								
258	61	3								
259	68	3								
260	53	8								
261	75	3								
262	68	6								
263	84	5								
264	59	6								
265	73	2								
266	80	2								
267	72	4								
268	84	3								
269	90	5								
270	94	6								
271	100	5								
272	74	7								
273	90	7								
274	96	9								
275	101	3								
276	119	3								
277	108	2								
278	129	4								
279	134	3								
280	135	5								
281	135	1								
282	112	5								
283	128	7								
284	129	6								
285	106	3								
286	142	5								
287	140	3								
288	104	4								
289	139	5								
290	131	8								
291	133	4								
292	158	5								
293	146	2								
294	170	1								
295	120	7								
296	157	8								
297	169	9								
298	148	4								
299	159	8								
300	148	1								
301	162	3								
302	173	4								
303	152	6								
304	181	7								
305	184	6								
306	175	6								
307	185	6								
308	199	4								
309	205	7								
310	211	3								
311	194	8								
312	214	6								
313	202	4								
314	214	7								
315	211	6								
316	233	2								
317	212	2								
318	228	6								
319	211	4								
320	254	7								
321	238	8								
322	228	5								
323	249	4								
324	260	6								
325	250	5								
326	262	8								
327	284	5								
328	264	6								
329	296	5								
330	291	2								
331	260	2								
332	291	7								
333	309	6								
334	316	8								
335	307	6								
336	349	4								
337	317	6								
338	340	8								
339	361	1								
340	336	4								
341	370	5								
342	347	2								
343	332	5								
344	326	3								
345	361	8								
346	354	1								
347	403	3								
348	392	5								
349	403	2								
350	444	6								
351	420	4								
352	394	6								
353	391	3								
354	413	3								
355	399	7								
356	406	5								
357	417	6								
358	436	8								
359	401	1								
360	445	5								
361	459	4								
362	447	4								
363	495	10								
364	470	3								
365	432	7								
366	464	7								
367	453	2								
368	471	5								
369	440	3								
370	502	11								
371	492	11								
372	512	6								
373	464	2								
374	512	9								
375	509	7								
376	502	6								
377	549	5								
378	565	3								
379	505	3								
380	541	11								
381	531	9								
382	580	6								
383	532	3								
384	582	6								
385	592	9								
386	574	10								
387	583	8								
388	597	13								
389	543	8								
390	611	11								
391	594	7								
392	665	7								
393	586	10								
394	577	11								
395	652	16								
396	650	13								
397	677	11								
398	658	16								
399	644	14								
400	654	15								
401	663	17								
402	616	14								
403	684	16								
404	704	16								
405	704	14								
406	681	18								
407	700	23								
408	748	24								
409	733	16								
410	716	17								
411	756	15								
412	741	20								
413	720	20								
414	750	26								
415	791	16								
416	757	20								
417	767	29								
418	821	31								
419	784	25								
420	789	21								
421	811	32								
422	822	26								
423	805	32								
424	809	20								
425	800	31								
426	877	33								
427	826	31								
428	873	28								
429	893	25								
430	834	31								
431	838	42								
432	877	44								
433	847	39								
434	901	28								
435	911	44								
436	844	42								
437	895	49								
438	861	42								
439	883	50								
440	883	49								
441	826	39								
442	846	50								
443	840	42								
444	871	57								
445	820	54								
446	851	69								
447	840	59								
448	818	55								
449	828	65								
450	830	73								
451	909	71								
452	827	57								
453	827	69								
454	789	52								
455	784	64								
456	779	52								
457	767	65								
458	775	59								
459	788	82								
460	818	74								
461	819	73								
462	823	70								
463	771	48								
464	733	65								
465	748	86								
466	753	85								
467	709	86								
468	739	78								
469	751	79								
470	764	90								
471	740	101								
472	781	86								
473	736	88								
474	776	91								
475	681	95								
476	767	103								
477	744	96								
478	732	116								
479	740	106								
480	710	112								
481	689	94								
482	717	113								
483	668	98								
484	665	103								
485	664	101								
486	690	107								
487	686	113								
488	654	122								
489	625	130								
490	633	126								
491	622	132								
492	639	112								
493	601	147								
494	578	132								
495	588	125								
496	586	151								
497	583	138								
498	569	151								
499	540	146								
500	538	125								
501	556	133								
502	548	134								
503	512	147								
504	497	135								
505	466	160								
506	467	168								
507	463	137								
508	505	139								
509	434	163								
510	445	164								
511	450	169								
512	463	177								
513	424	160								
514	422	161								
515	464	157								
516	436	169								
517	429	172								
518	384	183								
519	434	195								
520	360	178								
521	390	188								
522	383	174								
523	401	203								
524	395	209								
525	383	192								
526	380	184								
527	380	214								
528	377	178								
529	379	208								
530	391	208								
531	359	208								
532	330	215								
533	404	197								
534	356	191								
535	337	225								
536	348	216								
537	337	227								
538	339	221								
539	306	237								
540	318	215								
541	345	218								
542	334	231								
543	308	240								
544	301	247								
545	346	219								
546	319	212								
547	303	236								
548	267	215								
549	342	221								
550	288	226								
551	319	245								
552	297	262								
553	269	213								
554	268	252								
555	282	250								
556	267	298								
557	274	253								
558	264	263								
559	263	240								
560	271	261								
561	259	268								
562	248	246								
563	269	259								
564	240	276								
565	210	290								
566	227	296								
567	263	269								
568	246	310								
569	213	310								
570	239	334								
571	209	288								
572	212	338								
573	237	315								
574	262	324								
575	248	307								
576	217	286								
577	204	335								
578	223	302								
579	220	333								
580	227	337								
581	231	334								
582	235	315								
583	226	335								
584	235	341								
585	204	319								
586	230	312								
587	213	318								
588	209	324								
589	246	323								
590	209	343								
591	204	313								
592	210	366								
593	239	335								
594	212	311								
595	183	339								
596	189	322								
597	235	378								
598	202	343								
599	223	367								
600	203	324								
601	207	347								
602	210	297								
603	217	350								
604	202	370								
605	194	360								
606	201	375								
607	185	394								
608	178	384								
609	186	359								
610	176	383								
611	200	404								
612	192	373								
613	178	427								
614	188	370								
615	151	396								
616	207	365								
617	180	392								
618	175	410								
619	183	419								
620	163	428								
621	196	424								
622	172	421								
623	175	481								
624	196	516								
625	166	440								
626	167	405								
627	174	438								
628	163	467								
629	177	501								
630	160	508								
631	160	481								
632	182	513								
633	169	468								
634	162	504								
635	173	480								
636	163	494								
637	178	496								
638	162	491								
639	149	479								
640	141	483								
641	149	450								
642	150	489								
643	153	493								
644	164	518								
645	159	483								
646	156	482								
647	172	509								
648	163	484								
649	151	492								
650	142	476								
651	154	480								
652	157	495								
653	145	520								
654	162	526								
655	148	486								
656	138	539								
657	135	525								
658	156	510								
659	128	503								
660	166	512								
661	144	529								
662	128	533								
663	137	533								
664	153	575								
665	154	549								
666	133	584								
667	127	581								
668	155	583								
669	143	572								
670	136	592								
671	119	569								
672	118	580								
673	125	582								
674	148	632								
675	127	631								
676	131	632								
677	146	631								
678	143	657								
679	119	648								
680	109	635								
681	123	696								
682	117	696								
683	141	654								
684	115	683								
685	138	696								
686	126	628								
687	127	680								
688	126	672								
689	141	694								
690	137	684								
691	124	701								
692	130	718								
693	143	713								
694	122	689								
695	109	737								
696	118	679								
697	117	710								
698	111	793								
699	111	735								
700	117	752								
701	120	704								
702	133	735								
703	126	698								
704	115	765								
705	125	770								
706	117	682								
707	113	674								
708	121	739								
709	114	722								
710	127	737								
711	116	735								
712	112	737								
713	109	771								
714	105	798								
715	106	774								
716	122	786								
717	109	789								
718	122	759								
719	124	784								
720	133	813								
721	116	775								
722	98	733								
723	117	782								
724	105	775								
725	108	701								
726	117	777								
727	85	814								
728	125	762								
729	107	777								
730	118	776								
731	118	778								
732	110	745								
733	100	795								
734	108	815								
735	100	774								
736	95	764								
737	108	785								
738	127	825								
739	110	750								
740	95	741								
741	99	796								
742	112	818								
743	88	792								
744	94	743								
745	91	776								
746	112	751								
747	96	757								
748	100	744								
749	101	696								
750	103	738								
751	105	750								
752	101	692								
753	104	722								
754	108	720								
755	87	729								
756	100	715								
757	110	675								
758	91	683								
759	91	704								
760	98	644								
761	114	670								
762	85	649								
763	97	663								
764	83	666								
765	91	639								
766	103	626								
767	86	690								
768	102	629								
769	96	643								
770	85	641								
771	89	658								
772	85	620								
773	83	605								
774	93	638								
775	119	586								
776	99	570								
777	98	620								
778	95	609								
779	95	587								
780	95	602								
781	87	544								
782	91	579								
783	96	545								
784	82	557								
785	88	570								
786	99	548								
787	85	574								
788	78	523								
789	104	574								
790	93	541								
791	97	514								
792	70	577								
793	93	490								
794	75	548								
795	79	484								
796	82	507								
797	83	484								
798	68	480								
799	95	491								
800	91	483								
801	93	428								
802	68	468								
803	70	468								
804	71	464								
805	98	457								
806	94	422								
807	83	419								
808	82	424								
809	83	433								
810	83	390								
811	84	421								
812	83	404								
813	83	409								
814	69	398								
815	87	428								
816	92	387								
817	80	396								
818	86	366								
819	84	348								
820	84	371								
821	78	355								
822	71	357								
823	74	372								
824	68	384								
825	68	364								
826	88	320								
827	69	319								
828	88	340								
829	64	315								
830	74	310								
831	82	330								
832	92	360								
833	66	339								
834	63	287								
835	85	316								
836	66	311								
837	78	289								
838	65	303								
839	76	290								
840	67	318								
841	79	289								
842	68	295								
843	82	262								
844	73	296								
845	66	302								
846	72	277								
847	64	278								
848	76	238								
849	79	283								
850	75	247								
851	81	246								
852	78	272								
853	65	300								
854	59	238								
855	73	256								
856	66	248								
857	60	233								
858	78	269								
859	63	226								
860	65	201								
861	60	254								
862	78	250								
863	69	213								
864	60	251								
865	58	241								
866	52	217								
867	70	240								
868	61	181								
869	55	197								
870	56	240								
871	63	217								
872	59	234								
873	67	244								
874	64	237								
875	79	204								
876	62	206								
877	68	201								
878	53	177								
879	61	212								
880	66	224								
881	74	183								
882	66	183								
883	71	222								
884	53	176								
885	59	196								
886	56	221								
887	55	207								
888	60	234								
889	58	179								
890	53	194								
891	63	197								
892	57	196								
893	55	180								
894	60	197								
895	67	188								
896	58	184								
897	56	212								
898	57	151								
899	68	181								
900	62	185								
901	49	174								
902	72	183								
903	74	160								
904	53	166								
905	56	194								
906	58	165								
907	69	154								
908	66	153								
909	63	164								
910	68	164								
911	64	172								
912	79	182								
913	67	176								
914	79	169								
915	79	187								
916	70	154								
917	74	168								
918	73	181								
919	74	165								
920	78	151								
921	74	169								
922	75	152								
923	80	175								
924	82	143								
925	78	162								
926	73	173								
927	75	148								
928	103	130								
929	82	148								
930	89	162								
931	108	116								
932	88	151								
933	106	141								
934	105	128								
935	99	141								
936	100	131								
937	93	124								
938	88	137								
939	99	139								
940	106	149								
941	106	151								
942	114	177								
943	109	142								
944	107	134								
945	134	136								
946	104	137								
947	114	126								
948	121	140								
949	121	136								
950	147	135								
951	109	125								
952	133	144								
953	124	150								
954	120	142								
955	128	138								
956	123	143								
957	150	125								
958	125	134								
959	154	125								
960	127	130								
961	141	108								
962	146	126								
963	138	116								
964	149	117								
965	165	135								
966	157	111								
967	176	123								
968	167	129								
969	186	118								
970	178	119								
971	176	131								
972	157	117								
973	187	105								
974	188	133								
975	173	131								
976	190	102								
977	166	119								
978	193	122								
979	193	150								
980	207	116								
981	183	117								
982	197	108								
983	213	114								
984	204	105								
985	205	101								
986	217	115								
987	211	109								
988	193	113								
989	194	102								
990	211	111								
991	233	131								
992	213	98								
993	204	95								
994	232	135								
995	231	102								
996	252	98								
997	259	109								
998	229	110								
999	228	122								
1000	255	111								
1001	248	109								
1002	246	102								
1003	256	104								
1004	260	100								
1005	236	97								
1006	275	82								
1007	274	87								
1008	319	125								
1009	278	93								
1010	265	91								
1011	261	91								
1012	291	90								
1013	285	104								
1014	294	114								
1015	279	87								
1016	307	95								
1017	306	88								
1018	282	100								
1019	311	92								
1020	347	91								
1021	289	83								
1022	329	96								
1023	307	94								
1024	304	108								
1025	325	86								
1026	338	95								
1027	330	100								
1028	335	92								
1029	359	91								
1030	331	103								
1031	315	81								
1032	345	95								
1033	342	94								
1034	321	117								
1035	342	94								
1036	377	96								
1037	357	100								
1038	324	94								
1039	364	79								
1040	352	92								
1041	410	97								
1042	371	76								
1043	385	96								
1044	390	95								
1045	391	92								
1046	358	79								
1047	365	81								
1048	411	92								
1049	415	86								
1050	356	94								
1051	408	70								
1052	399	93								
1053	419	67								
1054	426	95								
1055	414	96								
1056	420	69								
1057	482	101								
1058	395	97								
1059	410	91								
1060	454	90								
1061	409	94								
1062	463	100								
1063	460	87								
1064	436	107								
1065	447	94								
1066	441	83								
1067	425	98								
1068	470	88								
1069	484	88								
1070	451	92								
1071	443	85								
1072	470	82								
1073	500	109								
1074	505	86								
1075	467	76								
1076	509	77								
1077	494	95								
1078	515	86								
1079	521	96								
1080	536	89								
1081	527	89								
1082	567	96								
1083	514	86								
1084	497	91								
1085	520	101								
1086	482	86								
1087	555	88								
1088	519	95								
1089	540	107								
1090	620	94								
1091	541	104								
1092	569	100								
1093	585	77								
1094	559	91								
1095	571	86								
1096	547	88								
1097	618	95								
1098	535	93								
1099	545	90								
1100	579	91								
1101	612	90								
1102	610	100								
1103	565	96								
1104	627	100								
1105	604	100								
1106	608	120								
1107	595	115								
1108	589	92								
1109	622	108								
1110	615	116								
1111	580	101								
1112	615	107								
1113	589	112								
1114	591	100								
1115	589	99								
1116	628	90								
1117	594	98								
1118	576	102								
1119	641	123								
1120	595	117								
1121	598	100								
1122	568	122								
1123	584	115								
1124	623	97								
1125	604	105								
1126	621	125								
1127	607	122								
1128	587	137								
1129	593	109								
1130	578	120								
1131	628	123								
1132	569	139								
1133	573	111								
1134	561	141								
1135	577	123								
1136	564	117								
1137	549	146								
1138	565	120								
1139	582	128								
1140	540	135								
1141	564	132								
1142	584	136								
1143	566	128								
1144	561	124								
1145	585	138								
1146	538	126								
1147	512	147								
1148	541	139								
1149	575	141								
1150	552	122								
1151	573	161								
1152	516	144								
1153	525	148								
1154	461	153								
1155	518	136								
1156	561	167								
1157	477	150								
1158	539	158								
1159	525	137								
1160	514	159								
1161	472	149								
1162	488	147								
1163	473	143								
1164	494	153								
1165	473	154								
1166	464	179								
1167	439	174								
1168	461	164								
1169	426	150								
1170	493	154								
1171	427	155								
1172	418	160								
1173	419	166								
1174	427	142								
1175	435	155								
1176	406	155								
1177	403	183								
1178	413	168								
1179	408	144								
1180	409	170								
1181	379	185								
1182	385	169								
1183	390	180								
1184	359	164								
1185	374	179								
1186	389	181								
1187	379	189								
1188	355	176								
1189	375	162								
1190	357	144								
1191	362	209								
1192	336	191								
1193	347	164								
1194	341	184								
1195	329	176								
1196	334	182								
1197	329	190								
1198	311	180								
1199	302	172								
1200	296	214								
1201	288	188								
1202	290	193								
1203	285	165								
1204	293	236								
1205	284	190								
1206	288	195								
1207	287	175								
1208	279	206								
1209	253	206								
1210	256	193								
1211	253	227								
1212	277	211								
1213	286	188								
1214	261	209								
1215	284	174								
1216	241	210								
1217	248	206								
1218	258	186								
1219	260	207								
1220	273	226								
1221	249	200								
1222	257	229								
1223	245	197								
1224	255	224								
1225	236	214								
1226	260	235								
1227	252	216								
1228	234	239								
1229	268	218								
1230	258	207								
1231	233	227								
1232	234	239								
1233	238	238								
1234	235	250								
1235	238	230								
1236	221	247								
1237	200	236								
1238	214	244								
1239	225	242								
1240	216	264								
1241	204	223								
1242	227	244								
1243	207	301								
1244	212	236								
1245	206	233								
1246	221	231								
1247	202	307								
1248	201	276								
1249	192	244								
1250	194	278								
1251	209	282								
1252	212	258								
1253	203	249								
1254	221	268								
1255	222	272								
1256	218	256								
1257	189	257								
1258	208	287								
1259	216	259								
1260	199	279								
1261	194	285								
1262	175	266								
1263	184	268								
1264	183	255								
1265	197	274								
1266	184	272								
1267	175	276								
1268	180	269								
1269	184	291								
1270	179	298								
1271	196	293								
1272	192	325								
1273	186	298								
1274	188	311								
1275	176	312								
1276	171	292								
1277	167	298								
1278	184	322								
1279	168	321								
1280	171	275								
1281	174	282								
1282	178	310								
1283	169	300								
1284	172	302								
1285	150	287								
1286	155	316								
1287	179	334								
1288	155	311								
1289	175	288								
1290	154	342								
1291	149	333								
1292	158	356								
1293	160	345								
1294	139	355								
1295	152	341								
1296	160	346								
1297	152	368								
1298	160	367								
1299	139	363								
1300	136	337								
1301	148	345								
1302	155	382								
1303	161	319								
1304	160	328								
1305	159	338								
1306	148	369								
1307	139	380								
1308	152	357								
1309	141	372								
1310	156	343								
1311	146	378								
1312	139	371								
1313	136	380								
1314	140	379								
1315	140	384								
1316	128	379								
1317	149	379								
1318	128	370								
1319	144	404								
1320	122	374								
1321	141	415								
1322	143	428								
1323	140	404								
1324	142	431								
1325	133	394								
1326	157	425								
1327	141	434								
1328	136	393								
1329	134	437								
1330	127	424								
1331	122	383								
1332	113	412								
1333	123	413								
1334	130	390								
1335	124	399								
1336	115	437								
1337	113	452								
1338	111	442								
1339	133	446								
1340	127	458								
1341	127	417								
1342	129	435								
1343	123	444								
1344	123	446								
1345	117	434								
1346	128	458								
1347	132	426								
1348	151	470								
1349	122	470								
1350	136	450								
1351	126	472								
1352	144	465								
1353	116	464								
1354	146	470								
1355	130	483								
1356	111	416								
1357	120	475								
1358	120	484								
1359	128	467								
1360	103	447								
1361	128	473								
1362	104	495								
1363	105	480								
1364	97	463								
1365	125	457								
1366	101	483								
1367	137	502								
1368	131	523								
1369	130	526								
1370	142	512								
1371	126	527								
1372	125	470								
1373	141	526								
1374	123	480								
1375	101	484								
1376	114	529								
1377	120	554								
1378	128	484								
1379	126	530								
1380	112	498								
1381	105	526								
1382	120	504								
1383	104	507								
1384	107	480								
1385	120	512								
1386	111	511								
1387	101	547								
1388	106	480								
1389	105	531								
1390	98	509								
1391	91	492								
1392	117	536								
1393	105	497								
1394	111	518								
1395	119	528								
1396	106	509								
1397	99	501								
1398	124	489								
1399	104	514								
1400	113	506								
1401	91	515								
1402	98	537								
1403	97	548								
1404	88	521								
1405	109	504								
1406	91	493								
1407	105	518								
1408	110	525								
1409	104	457								
1410	116	473								
1411	104	520								
1412	127	478								
1413	106	501								
1414	100	489								
1415	86	494								
1416	92	504								
1417	95	483								
1418	82	473								
1419	98	494								
1420	104	521								
1421	109	508								
1422	88	478								
1423	103	460								
1424	94	520								
1425	87	472								
1426	97	522								
1427	95	496								
1428	90	465								
1429	86	469								
1430	94	478								
1431	96	455								
1432	82	471								
1433	92	428								
1434	84	461								
1435	102	494								
1436	87	454								
1437	77	442								
1438	112	431								
1439	95	439								
1440	96	442								
1441	76	451								
1442	82	424								
1443	84	430								
1444	90	417								
1445	76	406								
1446	93	433								
1447	79	396								
1448	92	420								
1449	89	413								
1450	75	418								
1451	84	358								
1452	90	404								
1453	100	367								
1454	78	419								
1455	82	409								
1456	67	396								
1457	99	384								
1458	86	348								
1459	85	370								
1460	78	386								
1461	81	383								
1462	81	373								
1463	68	340								
1464	89	361								
1465	71	383								
1466	78	366								
1467	90	363								
1468	71	348								
1469	94	354								
1470	93	365								
1471	80	303								
1472	82	351								
1473	85	329								
1474	79	356								
1475	95	310								
1476	77	320								
1477	86	319								
1478	85	337								
1479	74	331								
1480	79	325								
1481	70	313								
1482	72	317								
1483	65	318								
1484	76	305								
1485	79	289								
1486	64	323								
1487	69	352								
1488	78	292								
1489	71	279								
1490	75	271								
1491	74	285								
1492	63	291								
1493	73	280								
1494	76	284								
1495	88	306								
1496	75	316								
1497	73	256								
1498	66	276								
1499	55	275								
1500	77	269								
1501	73	250								
1502	72	240								
1503	73	279								
1504	73	252								
1505	81	259								
1506	88	222								
1507	72	238								
1508	58	238								
1509	71	250								
1510	63	249								
1511	82	212								
1512	71	236								
1513	74	212								
1514	71	231								
1515	69	220								
1516	62	201								
1517	72	242								
1518	64	238								
1519	73	240								
1520	70	233								
1521	60	204								
1522	81	204								
1523	65	226								
1524	64	230								
1525	62	193								
1526	70	211								
1527	64	232								
1528	63	235								
1529	66	206								
1530	76	206								
1531	77	205								
1532	67	224								
1533	75	196								
1534	62	195								
1535	61	206								
1536	63	204								
1537	64	195								
1538	61	195								
1539	50	198								
1540	51	199								
1541	58	166								
1542	67	185								
1543	62	183								
1544	75	200								
1545	70	190								
1546	72	196								
1547	71	208								
1548	63	180								
1549	61	194								
1550	58	175								
1551	66	201								
1552	55	179								
1553	51	199								
1554	53	177								
1555	64	165								
1556	72	185								
1557	59	176								
